"sim_year","site","year","md","ave30moistureMeasure","ave30_60moistureMeasure","ave60_100moistureMeasure","totalSoilMoistureMeasure","ID_sim","DOY","Rain","Irri","bulk_density","porosity","TW0_30","TW30_60","TW60_100","allTWsim","topPorosity"
2004,1,2004,"05-20",8.85,9.3,13.4,31.7,57,141,0,0,1.15,0.56,6.21,11.94,15.92,34.07,0.57
2004,1,2004,"05-20",8.85,9.3,13.4,31.7,56,141,0,0,1.15,0.56,6.21,11.94,15.92,34.07,0.57
2004,1,2004,"05-20",8.85,9.3,13.4,31.7,24,141,0,0,1.1,0.58,6.42,12.36,16.48,35.26,0.58
2004,1,2004,"05-21",9,9.3,13.4,31.9,55,142,0,0,1.15,0.56,5.91,11.94,15.92,33.77,0.57
2004,1,2004,"05-21",9,9.3,13.4,31.9,88,142,0,0,1.2,0.54,5.7,11.52,15.36,32.58,0.55
2004,1,2004,"05-21",9,9.3,13.4,31.9,23,142,0,0,1.1,0.58,6.12,12.36,16.48,34.96,0.58
2004,1,2004,"05-21",9,9.3,13.4,31.9,56,142,0,0,1.15,0.56,5.91,11.94,15.92,33.77,0.57
2004,1,2004,"05-21",9,9.3,13.4,31.9,24,142,0,0,1.1,0.58,6.12,12.36,16.48,34.96,0.58
2004,1,2004,"05-21",9,9.3,13.4,31.9,89,142,0,0,1.2,0.54,5.7,11.52,15.36,32.58,0.55
2004,1,2004,"05-21",9,9.3,13.4,31.9,57,142,0,0,1.15,0.56,5.91,11.94,15.92,33.77,0.57
2004,1,2004,"05-21",9,9.3,13.4,31.9,90,142,0,0,1.2,0.54,5.7,11.52,15.36,32.58,0.55
2004,1,2004,"05-21",9,9.3,13.4,31.9,22,142,0,0,1.1,0.58,6.12,12.36,16.48,34.96,0.58
2004,1,2004,"05-22",9,9.3,13.4,31.9,90,143,48,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-22",9,9.3,13.4,31.9,55,143,48,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-22",9,9.3,13.4,31.9,89,143,48,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-22",9,9.3,13.4,31.9,88,143,48,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-22",9,9.3,13.4,31.9,23,143,48,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-22",9,9.3,13.4,31.9,22,143,48,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-22",9,9.3,13.4,31.9,24,143,48,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-22",9,9.3,13.4,31.9,56,143,48,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-22",9,9.3,13.4,31.9,57,143,48,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,90,144,0,0,1.2,0.54,8.76,11.52,15.36,35.64,0.55
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,23,144,0,0,1.1,0.58,9.39,12.36,16.48,38.23,0.58
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,55,144,0,0,1.15,0.56,9.09,11.94,15.92,36.95,0.57
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,88,144,0,0,1.2,0.54,8.76,11.52,15.36,35.64,0.55
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,56,144,0,0,1.15,0.56,9.09,11.94,15.92,36.95,0.57
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,24,144,0,0,1.1,0.58,9.39,12.36,16.48,38.23,0.58
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,89,144,0,0,1.2,0.54,8.76,11.52,15.36,35.64,0.55
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,57,144,0,0,1.15,0.56,9.09,11.94,15.92,36.95,0.57
2004,1,2004,"05-23",9.3,9.45,13.4,32.3,22,144,0,0,1.1,0.58,9.39,12.36,16.48,38.23,0.58
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,88,145,6,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,90,145,6,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,89,145,6,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,57,145,6,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,56,145,6,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,23,145,6,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,55,145,6,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,24,145,6,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-24",9.3,9.6,13.6,32.6,22,145,6,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,23,146,0,0,1.1,0.58,9.36,12.36,16.48,38.2,0.58
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,57,146,0,0,1.15,0.56,9.03,11.91,15.92,36.86,0.57
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,88,146,0,0,1.2,0.54,8.73,11.49,15.36,35.58,0.55
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,90,146,0,0,1.2,0.54,8.73,11.49,15.36,35.58,0.55
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,89,146,0,0,1.2,0.54,8.73,11.49,15.36,35.58,0.55
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,56,146,0,0,1.15,0.56,9.03,11.91,15.92,36.86,0.57
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,55,146,0,0,1.15,0.56,9.03,11.91,15.92,36.86,0.57
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,22,146,0,0,1.1,0.58,9.36,12.36,16.48,38.2,0.58
2004,1,2004,"05-25",9.3,9.6,13.6,32.6,24,146,0,0,1.1,0.58,9.36,12.36,16.48,38.2,0.58
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,88,147,4,0,1.2,0.54,8.76,11.46,15.36,35.58,0.55
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,23,147,4,0,1.1,0.58,9.36,12.33,16.48,38.17,0.58
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,24,147,4,0,1.1,0.58,9.36,12.33,16.48,38.17,0.58
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,90,147,4,0,1.2,0.54,8.76,11.46,15.36,35.58,0.55
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,89,147,4,0,1.2,0.54,8.76,11.46,15.36,35.58,0.55
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,56,147,4,0,1.15,0.56,9.06,11.91,15.92,36.89,0.57
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,57,147,4,0,1.15,0.56,9.06,11.91,15.92,36.89,0.57
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,55,147,4,0,1.15,0.56,9.06,11.91,15.92,36.89,0.57
2004,1,2004,"05-26",9.3,9.6,13.6,32.6,22,147,4,0,1.1,0.58,9.36,12.33,16.48,38.17,0.58
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,23,148,0,0,1.1,0.58,9,12.3,16.48,37.78,0.58
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,89,148,0,0,1.2,0.54,8.37,11.46,15.36,35.19,0.55
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,24,148,0,0,1.1,0.58,9,12.3,16.48,37.78,0.58
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,88,148,0,0,1.2,0.54,8.37,11.46,15.36,35.19,0.55
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,90,148,0,0,1.2,0.54,8.37,11.46,15.36,35.19,0.55
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,56,148,0,0,1.15,0.56,8.7,11.88,15.92,36.5,0.57
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,22,148,0,0,1.1,0.58,9,12.3,16.48,37.78,0.58
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,57,148,0,0,1.15,0.56,8.7,11.88,15.92,36.5,0.57
2004,1,2004,"05-27",9.3,9.6,13.6,32.6,55,148,0,0,1.15,0.56,8.7,11.88,15.92,36.5,0.57
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,88,149,0,0,1.2,0.54,7.89,11.4,15.36,34.65,0.55
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,56,149,0,0,1.15,0.56,8.19,11.85,15.92,35.96,0.57
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,24,149,0,0,1.1,0.58,8.52,12.27,16.48,37.27,0.58
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,23,149,0,0,1.1,0.58,8.52,12.27,16.48,37.27,0.58
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,90,149,0,0,1.2,0.54,7.89,11.4,15.36,34.65,0.55
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,89,149,0,0,1.2,0.54,7.89,11.4,15.36,34.65,0.55
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,22,149,0,0,1.1,0.58,8.52,12.27,16.48,37.27,0.58
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,55,149,0,0,1.15,0.56,8.19,11.85,15.92,35.96,0.57
2004,1,2004,"05-28",9.3,9.6,13.6,32.6,57,149,0,0,1.15,0.56,8.19,11.85,15.92,35.96,0.57
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,24,150,27,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,55,150,27,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,88,150,27,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,22,150,27,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,23,150,27,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,56,150,27,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,90,150,27,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,89,150,27,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"05-29",9.3,9.6,13.6,32.6,57,150,27,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,55,151,0,0,1.15,0.56,9.12,11.91,15.92,36.95,0.57
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,56,151,0,0,1.15,0.56,9.12,11.91,15.92,36.95,0.57
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,22,151,0,0,1.1,0.58,9.42,12.33,16.48,38.23,0.58
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,24,151,0,0,1.1,0.58,9.42,12.33,16.48,38.23,0.58
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,23,151,0,0,1.1,0.58,9.42,12.33,16.48,38.23,0.58
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,88,151,0,0,1.2,0.54,8.79,11.49,15.36,35.64,0.55
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,57,151,0,0,1.15,0.56,9.12,11.91,15.92,36.95,0.57
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,89,151,0,0,1.2,0.54,8.79,11.49,15.36,35.64,0.55
2004,1,2004,"05-30",9.45,9.6,13.6,32.8,90,151,0,0,1.2,0.54,8.79,11.49,15.36,35.64,0.55
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,88,152,0,0,1.2,0.54,8.4,11.43,15.36,35.19,0.55
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,23,152,0,0,1.1,0.58,9,12.27,16.48,37.75,0.58
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,24,152,0,0,1.1,0.58,9,12.27,16.48,37.75,0.58
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,56,152,0,0,1.15,0.56,8.7,11.85,15.92,36.47,0.57
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,22,152,0,0,1.1,0.58,9,12.27,16.48,37.75,0.58
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,57,152,0,0,1.15,0.56,8.7,11.85,15.92,36.47,0.57
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,55,152,0,0,1.15,0.56,8.7,11.85,15.92,36.47,0.57
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,89,152,0,0,1.2,0.54,8.4,11.43,15.36,35.19,0.55
2004,1,2004,"05-31",9.45,9.6,13.6,32.8,90,152,0,0,1.2,0.54,8.4,11.43,15.36,35.19,0.55
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,23,153,0,0,1.1,0.58,8.55,12.18,16.48,37.21,0.58
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,88,153,0,0,1.2,0.54,7.92,11.34,15.36,34.62,0.55
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,56,153,0,0,1.15,0.56,8.22,11.76,15.92,35.9,0.57
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,57,153,0,0,1.15,0.56,8.22,11.76,15.92,35.9,0.57
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,89,153,0,0,1.2,0.54,7.92,11.34,15.36,34.62,0.55
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,22,153,0,0,1.1,0.58,8.55,12.18,16.48,37.21,0.58
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,90,153,0,0,1.2,0.54,7.92,11.34,15.36,34.62,0.55
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,55,153,0,0,1.15,0.56,8.22,11.76,15.92,35.9,0.57
2004,1,2004,"06-01",9.45,9.6,13.6,32.8,24,153,0,0,1.1,0.58,8.55,12.18,16.48,37.21,0.58
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,23,154,0,0,1.1,0.58,8.28,12.15,16.48,36.91,0.58
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,90,154,0,0,1.2,0.54,7.65,11.28,15.36,34.29,0.55
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,55,154,0,0,1.15,0.56,7.98,11.73,15.92,35.63,0.57
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,57,154,0,0,1.15,0.56,7.98,11.73,15.92,35.63,0.57
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,88,154,0,0,1.2,0.54,7.65,11.28,15.36,34.29,0.55
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,89,154,0,0,1.2,0.54,7.65,11.28,15.36,34.29,0.55
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,22,154,0,0,1.1,0.58,8.28,12.15,16.48,36.91,0.58
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,24,154,0,0,1.1,0.58,8.28,12.15,16.48,36.91,0.58
2004,1,2004,"06-02",9.3,9.6,13.6,32.6,56,154,0,0,1.15,0.56,7.98,11.73,15.92,35.63,0.57
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,88,155,0,0,1.2,0.54,7.38,11.22,15.36,33.96,0.55
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,24,155,0,0,1.1,0.58,7.98,12.09,16.48,36.55,0.58
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,23,155,0,0,1.1,0.58,7.98,12.09,16.48,36.55,0.58
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,55,155,0,0,1.15,0.56,7.68,11.67,15.92,35.27,0.57
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,57,155,0,0,1.15,0.56,7.68,11.67,15.92,35.27,0.57
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,90,155,0,0,1.2,0.54,7.38,11.22,15.36,33.96,0.55
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,89,155,0,0,1.2,0.54,7.38,11.22,15.36,33.96,0.55
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,22,155,0,0,1.1,0.58,7.98,12.09,16.48,36.55,0.58
2004,1,2004,"06-03",9.3,9.6,13.6,32.6,56,155,0,0,1.15,0.56,7.68,11.67,15.92,35.27,0.57
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,22,156,0,0,1.1,0.58,7.59,12,16.48,36.07,0.58
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,88,156,0,0,1.2,0.54,6.99,11.16,15.36,33.51,0.55
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,55,156,0,0,1.15,0.56,7.29,11.58,15.92,34.79,0.57
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,89,156,0,0,1.2,0.54,6.99,11.16,15.36,33.51,0.55
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,24,156,0,0,1.1,0.58,7.59,12,16.48,36.07,0.58
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,56,156,0,0,1.15,0.56,7.29,11.58,15.92,34.79,0.57
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,90,156,0,0,1.2,0.54,6.99,11.16,15.36,33.51,0.55
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,57,156,0,0,1.15,0.56,7.29,11.58,15.92,34.79,0.57
2004,1,2004,"06-04",9.3,9.6,13.6,32.6,23,156,0,0,1.1,0.58,7.59,12,16.48,36.07,0.58
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,55,157,6,0,1.15,0.56,7.74,11.55,15.92,35.21,0.57
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,22,157,6,0,1.1,0.58,8.04,11.97,16.48,36.49,0.58
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,24,157,6,0,1.1,0.58,8.04,11.97,16.48,36.49,0.58
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,90,157,6,0,1.2,0.54,7.44,11.13,15.36,33.93,0.55
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,57,157,6,0,1.15,0.56,7.74,11.55,15.92,35.21,0.57
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,56,157,6,0,1.15,0.56,7.74,11.55,15.92,35.21,0.57
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,89,157,6,0,1.2,0.54,7.44,11.13,15.36,33.93,0.55
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,23,157,6,0,1.1,0.58,8.04,11.97,16.48,36.49,0.58
2004,1,2004,"06-05",9.15,9.45,13.6,32.5,88,157,6,0,1.2,0.54,7.44,11.13,15.36,33.93,0.55
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,22,158,0,0,1.1,0.58,7.89,11.91,16.48,36.28,0.58
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,57,158,0,0,1.15,0.56,7.59,11.49,15.92,35,0.57
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,56,158,0,0,1.15,0.56,7.59,11.49,15.92,35,0.57
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,90,158,0,0,1.2,0.54,7.29,11.07,15.36,33.72,0.55
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,55,158,0,0,1.15,0.56,7.59,11.49,15.92,35,0.57
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,23,158,0,0,1.1,0.58,7.89,11.91,16.48,36.28,0.58
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,24,158,0,0,1.1,0.58,7.89,11.91,16.48,36.28,0.58
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,89,158,0,0,1.2,0.54,7.29,11.07,15.36,33.72,0.55
2004,1,2004,"06-06",9.15,9.3,13.4,32.1,88,158,0,0,1.2,0.54,7.29,11.07,15.36,33.72,0.55
2004,1,2004,"06-07",9,9.3,13.4,31.9,55,159,0,0,1.15,0.56,7.14,11.34,15.92,34.4,0.57
2004,1,2004,"06-07",9,9.3,13.4,31.9,56,159,0,0,1.15,0.56,7.14,11.34,15.92,34.4,0.57
2004,1,2004,"06-07",9,9.3,13.4,31.9,57,159,0,0,1.15,0.56,7.14,11.34,15.92,34.4,0.57
2004,1,2004,"06-07",9,9.3,13.4,31.9,24,159,0,0,1.1,0.58,7.44,11.79,16.48,35.71,0.58
2004,1,2004,"06-07",9,9.3,13.4,31.9,90,159,0,0,1.2,0.54,6.84,10.92,15.36,33.12,0.55
2004,1,2004,"06-07",9,9.3,13.4,31.9,89,159,0,0,1.2,0.54,6.84,10.92,15.36,33.12,0.55
2004,1,2004,"06-07",9,9.3,13.4,31.9,88,159,0,0,1.2,0.54,6.84,10.92,15.36,33.12,0.55
2004,1,2004,"06-07",9,9.3,13.4,31.9,22,159,0,0,1.1,0.58,7.44,11.79,16.48,35.71,0.58
2004,1,2004,"06-07",9,9.3,13.4,31.9,23,159,0,0,1.1,0.58,7.44,11.79,16.48,35.71,0.58
2004,1,2004,"06-08",9,9.3,13.4,31.9,55,160,0,0,1.15,0.56,6.84,11.25,15.92,34.01,0.57
2004,1,2004,"06-08",9,9.3,13.4,31.9,57,160,0,0,1.15,0.56,6.84,11.25,15.92,34.01,0.57
2004,1,2004,"06-08",9,9.3,13.4,31.9,90,160,0,0,1.2,0.54,6.57,10.8,15.36,32.73,0.55
2004,1,2004,"06-08",9,9.3,13.4,31.9,56,160,0,0,1.15,0.56,6.84,11.25,15.92,34.01,0.57
2004,1,2004,"06-08",9,9.3,13.4,31.9,88,160,0,0,1.2,0.54,6.57,10.8,15.36,32.73,0.55
2004,1,2004,"06-08",9,9.3,13.4,31.9,22,160,0,0,1.1,0.58,7.14,11.67,16.48,35.29,0.58
2004,1,2004,"06-08",9,9.3,13.4,31.9,89,160,0,0,1.2,0.54,6.57,10.8,15.36,32.73,0.55
2004,1,2004,"06-08",9,9.3,13.4,31.9,24,160,0,0,1.1,0.58,7.14,11.67,16.48,35.29,0.58
2004,1,2004,"06-08",9,9.3,13.4,31.9,23,160,0,0,1.1,0.58,7.14,11.67,16.48,35.29,0.58
2004,1,2004,"06-09",9,9.3,13.4,31.9,88,161,0,0,1.2,0.54,6.33,10.71,15.36,32.4,0.55
2004,1,2004,"06-09",9,9.3,13.4,31.9,55,161,0,0,1.15,0.56,6.63,11.16,15.92,33.71,0.57
2004,1,2004,"06-09",9,9.3,13.4,31.9,56,161,0,0,1.15,0.56,6.63,11.16,15.92,33.71,0.57
2004,1,2004,"06-09",9,9.3,13.4,31.9,57,161,0,0,1.15,0.56,6.63,11.16,15.92,33.71,0.57
2004,1,2004,"06-09",9,9.3,13.4,31.9,23,161,0,0,1.1,0.58,6.93,11.58,16.48,34.99,0.58
2004,1,2004,"06-09",9,9.3,13.4,31.9,22,161,0,0,1.1,0.58,6.93,11.58,16.48,34.99,0.58
2004,1,2004,"06-09",9,9.3,13.4,31.9,89,161,0,0,1.2,0.54,6.33,10.71,15.36,32.4,0.55
2004,1,2004,"06-09",9,9.3,13.4,31.9,24,161,0,0,1.1,0.58,6.93,11.58,16.48,34.99,0.58
2004,1,2004,"06-09",9,9.3,13.4,31.9,90,161,0,0,1.2,0.54,6.33,10.71,15.36,32.4,0.55
2004,1,2004,"06-10",9,9.3,13.4,31.9,55,162,0,0,1.15,0.56,6.42,11.04,15.88,33.34,0.57
2004,1,2004,"06-10",9,9.3,13.4,31.9,56,162,0,0,1.15,0.56,6.42,11.04,15.88,33.34,0.57
2004,1,2004,"06-10",9,9.3,13.4,31.9,90,162,0,0,1.2,0.54,6.12,10.62,15.32,32.06,0.55
2004,1,2004,"06-10",9,9.3,13.4,31.9,89,162,0,0,1.2,0.54,6.12,10.62,15.32,32.06,0.55
2004,1,2004,"06-10",9,9.3,13.4,31.9,57,162,0,0,1.15,0.56,6.42,11.04,15.88,33.34,0.57
2004,1,2004,"06-10",9,9.3,13.4,31.9,88,162,0,0,1.2,0.54,6.12,10.62,15.32,32.06,0.55
2004,1,2004,"06-10",9,9.3,13.4,31.9,22,162,0,0,1.1,0.58,6.69,11.46,16.48,34.63,0.58
2004,1,2004,"06-10",9,9.3,13.4,31.9,24,162,0,0,1.1,0.58,6.69,11.46,16.48,34.63,0.58
2004,1,2004,"06-10",9,9.3,13.4,31.9,23,162,0,0,1.1,0.58,6.69,11.46,16.48,34.63,0.58
2004,1,2004,"06-11",9,9.3,13.4,31.9,88,163,0,0,1.2,0.54,5.82,10.47,15.28,31.57,0.55
2004,1,2004,"06-11",9,9.3,13.4,31.9,90,163,0,0,1.2,0.54,5.82,10.47,15.28,31.57,0.55
2004,1,2004,"06-11",9,9.3,13.4,31.9,24,163,0,0,1.1,0.58,6.39,11.31,16.44,34.14,0.58
2004,1,2004,"06-11",9,9.3,13.4,31.9,56,163,0,0,1.15,0.56,6.12,10.89,15.88,32.89,0.57
2004,1,2004,"06-11",9,9.3,13.4,31.9,89,163,0,0,1.2,0.54,5.82,10.47,15.28,31.57,0.55
2004,1,2004,"06-11",9,9.3,13.4,31.9,57,163,0,0,1.15,0.56,6.12,10.89,15.88,32.89,0.57
2004,1,2004,"06-11",9,9.3,13.4,31.9,22,163,0,0,1.1,0.58,6.39,11.31,16.44,34.14,0.58
2004,1,2004,"06-11",9,9.3,13.4,31.9,23,163,0,0,1.1,0.58,6.39,11.31,16.44,34.14,0.58
2004,1,2004,"06-11",9,9.3,13.4,31.9,55,163,0,0,1.15,0.56,6.12,10.89,15.88,32.89,0.57
2004,1,2004,"06-12",9,9.3,13.4,31.9,24,164,59,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"06-12",9,9.3,13.4,31.9,56,164,59,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"06-12",9,9.3,13.4,31.9,57,164,59,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"06-12",9,9.3,13.4,31.9,22,164,59,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"06-12",9,9.3,13.4,31.9,88,164,59,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"06-12",9,9.3,13.4,31.9,90,164,59,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"06-12",9,9.3,13.4,31.9,89,164,59,0,1.2,0.54,9,11.52,15.36,35.88,0.55
2004,1,2004,"06-12",9,9.3,13.4,31.9,23,164,59,0,1.1,0.58,9.6,12.36,16.48,38.44,0.58
2004,1,2004,"06-12",9,9.3,13.4,31.9,55,164,59,0,1.15,0.56,9.3,11.94,15.92,37.16,0.57
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,57,165,2,0,1.15,0.56,9.18,11.85,15.88,36.91,0.57
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,56,165,2,0,1.15,0.56,9.18,11.85,15.88,36.91,0.57
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,90,165,2,0,1.2,0.54,8.88,11.4,15.32,35.6,0.55
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,22,165,2,0,1.1,0.58,9.51,12.27,16.48,38.26,0.58
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,24,165,2,0,1.1,0.58,9.51,12.27,16.48,38.26,0.58
2004,1,2004,"06-13",9.3,9.6,13.6,32.6,23,165,2,0,1.1,0.58,9.51,12.27,16.48,38.26,0.58
